300.074	0.84181
300.444	0.85876
303.55198	0.85477
307.25196	0.86678
307.76996	0.8689
311.09994	0.8821
314.42992	0.89529
317.8339	0.90848
321.23788	0.92167
324.86386	0.93416
328.63784	0.94594
332.70781	0.95679
337.22179	0.96598
342.17976	0.97188
347.43373	0.97307
352.4657	0.96885
356.83167	0.95992
360.67965	0.94816
364.15763	0.93499
367.26561	0.92111
369.9296	0.90629
372.44558	0.89146
374.96157	0.87688
377.40355	0.86182
379.69754	0.84652
381.62153	0.83076
383.47152	0.81499
385.54351	0.79946
387.83749	0.7844
390.13148	0.76911
392.35147	0.75358
394.42346	0.73781
396.34745	0.72181
398.49343	0.70628
400.86142	0.69122
403.30341	0.6764
405.67139	0.66134
408.18738	0.64628
410.85136	0.63146
413.73735	0.61734
416.99333	0.60441
420.47131	0.59194
424.24529	0.57995
428.38926	0.5696
433.12523	0.56255
438.3052	0.55857
443.63317	0.55623
448.88714	0.55413
454.14111	0.55226
459.39508	0.54945
464.57505	0.54523
469.60702	0.53936
474.491	0.53255
479.15297	0.52456
483.59294	0.51539
487.73692	0.50504
491.8809	0.49423
495.95087	0.48341
499.79885	0.47189
503.49883	0.4599
507.27281	0.4479
510.97279	0.43591
514.67277	0.42391
518.44674	0.41215
522.36872	0.40087
526.2907	0.38934
530.06468	0.37758
533.91265	0.36583
537.83463	0.3543
541.83061	0.34325
545.82659	0.33196
549.82256	0.32091
554.04054	0.31057
558.40651	0.30069
562.69849	0.29082
567.06446	0.28142
571.65244	0.27249
576.31441	0.26379
580.90238	0.25533
585.63836	0.24757
590.52233	0.24053
595.3323	0.23395
600.21627	0.22761
605.17424	0.22174
610.13222	0.21563
615.16419	0.20976
620.27016	0.2046
625.30213	0.19967
630.4081	0.19592
635.66207	0.19288
640.91604	0.18983
646.17001	0.18655
651.42398	0.18398
656.75195	0.18188
662.00592	0.17978
667.25989	0.17744
672.51386	0.17557
677.76783	0.17441
683.0218	0.17325
688.27577	0.17162
693.60374	0.17022
698.9317	0.16882
704.11168	0.16766
709.36564	0.1665
714.61961	0.16581
719.87358	0.16489
725.12755	0.16325
730.38152	0.16139
735.70949	0.15881
740.81546	0.15436
745.40344	0.14684
749.62141	0.13696
753.76539	0.12638
758.20536	0.11745
763.08934	0.1104
768.19531	0.10548
773.37528	0.10267
778.62925	0.10103
783.88322	0.09964
789.21119	0.09871
794.53915	0.09826
799.86712	0.09757
805.12109	0.09641
810.44906	0.09595
815.77703	0.09597
821.105	0.09599
826.43297	0.0953
831.68694	0.09413
837.01491	0.09344
842.34288	0.09346
847.67085	0.09371
852.99882	0.09396
858.32679	0.09398
863.65476	0.09353
868.98273	0.09284
874.3107	0.09191
879.63867	0.09146
884.96663	0.09147
890.2946	0.09172
895.62257	0.09197
900.95054	0.09223
906.27851	0.09224
911.60648	0.09249
916.93445	0.09275
922.26242	0.09229
927.59039	0.09113
932.91836	0.08997
938.24633	0.08928
943.5743	0.0893
948.90227	0.08955
954.23024	0.0898
959.55821	0.08982
964.88617	0.09007
970.21414	0.09008
975.54211	0.09034
980.87008	0.09035
986.19805	0.09037
991.52602	0.09015
996.85399	0.08899
